agent_id,ev_model,user_type,objective,include_subscription,sessions_per_month,start_lat,start_lon,dest_lat,dest_lon,depart_datetime,start_soc_pct,reserve_soc_pct,target_soc_pct,max_detour_km,top_k_candidates,step_horizon_s
U543,Twizy,Payg,hybrid,False,0,51.510249,-0.07336,51.490664,-0.245389,2025-08-12T10:28:16,8.3,12.0,80.0,12.0,5,60
U544,RZ 450e,Member,hybrid,True,4,51.505337,-0.058912,51.49675,-0.24656,2025-08-12T13:52:48,10.0,12.0,80.0,12.0,5,60
U545,Kona Electric 39,Member,hybrid,True,12,51.538,-0.118769,51.445465,-0.108074,2025-08-12T08:12:58,7.6,12.0,80.0,12.0,5,60
U546,long range,Payg,cost,False,0,51.476631,-0.211577,51.514944,0.001077,2025-08-12T12:18:25,8.5,12.0,80.0,12.0,5,60
U547,Marvel R,Payg,cost,False,0,51.472754,-0.218514,51.514944,0.001077,2025-08-12T15:10:09,6.4,12.0,80.0,12.0,5,60
U548,pulse,Payg,cost,False,0,51.48644,-0.20537,51.514944,0.001077,2025-08-12T14:58:20,7.4,12.0,80.0,12.0,5,60
U549,3 long range,Payg,cost,False,0,51.536048,-0.067132,51.490664,-0.245389,2025-08-12T07:17:22,9.5,12.0,80.0,12.0,5,60
U550,e-Expert Combi Long 75 kWh,Payg,cost,False,0,51.495,-0.15101,51.514944,0.001077,2025-08-12T19:53:05,5.7,12.0,80.0,12.0,5,60
U551,e-tron GT RS,Payg,cost,False,0,51.521389,-0.09319,51.490664,-0.245389,2025-08-12T16:43:41,6.4,12.0,80.0,12.0,5,60
U552,Karo,Payg,time,False,0,51.479472,-0.20972,51.514944,0.001077,2025-08-12T17:24:45,10.0,12.0,80.0,12.0,5,60
U553,ForFour Electric Drive,Payg,hybrid,False,0,51.46647,-0.19673,51.552749,-0.033158,2025-08-12T15:59:19,7.4,12.0,80.0,12.0,5,60
U554,e-tron GT S,Payg,time,False,0,51.532074,-0.102028,51.490664,-0.245389,2025-08-12T09:11:49,8.7,12.0,80.0,12.0,5,60
U555,Zoe R110,Payg,time,False,0,51.516159,-0.158722,51.514944,0.001077,2025-08-12T12:03:26,9.0,12.0,80.0,12.0,5,60
U556,brabus,Payg,cost,False,0,51.539246,-0.113716,51.490664,-0.245389,2025-08-12T14:52:41,8.6,12.0,80.0,12.0,5,60
U557,xdrive30,Payg,time,False,0,51.518828,-0.150543,51.488423,-0.005687,2025-08-12T14:12:18,9.8,12.0,80.0,12.0,5,60
U558,500e Scorpionissima,Payg,hybrid,False,0,51.48262,-0.209674,51.514944,0.001077,2025-08-12T08:08:37,6.3,12.0,80.0,12.0,5,60
U559,3 Crossback E-Tense,Payg,hybrid,False,0,51.49082,-0.13251,51.552749,-0.033158,2025-08-12T17:23:32,8.5,12.0,80.0,12.0,5,60
U560,IONIQ,Payg,hybrid,False,0,51.458103,-0.129651,51.552749,-0.033158,2025-08-12T20:33:48,5.6,12.0,80.0,12.0,5,60
U561,GV60,Member,hybrid,True,12,51.4933,-0.21137,51.514944,0.001077,2025-08-12T13:39:30,6.1,12.0,80.0,12.0,5,60
U562,Torres EVX,Member,cost,True,4,51.491812,-0.236258,51.514944,0.001077,2025-08-12T12:22:10,8.4,12.0,80.0,12.0,5,60
U563,e-SpaceTourer XL 50 kWh,Payg,hybrid,False,0,51.499149,-0.073203,51.49675,-0.24656,2025-08-12T07:58:45,5.8,12.0,80.0,12.0,5,60
U564,Life 60,Payg,cost,False,0,51.498442,-0.150942,51.514944,0.001077,2025-08-12T19:50:58,5.9,12.0,80.0,12.0,5,60
U565,85x,Member,cost,True,12,51.496513,-0.163236,51.514944,0.001077,2025-08-12T16:09:59,9.5,12.0,80.0,12.0,5,60
U566,Q6 e-tron Sportback performance,Payg,time,False,0,51.48656,-0.20719,51.514944,0.001077,2025-08-12T19:35:02,7.7,12.0,80.0,12.0,5,60
U567,E-Ulysse L2 75 kWh,Member,cost,True,8,51.482624,-0.221356,51.514944,0.001077,2025-08-12T16:33:35,6.4,12.0,80.0,12.0,5,60
U568,E-Ulysse L2 75 kWh,Member,time,True,4,51.493752,-0.195623,51.514944,0.001077,2025-08-12T19:25:41,9.0,12.0,80.0,12.0,5,60
U569,iX2 xDrive30,Payg,hybrid,False,0,51.479862,-0.209608,51.514944,0.001077,2025-08-12T08:58:24,8.0,12.0,80.0,12.0,5,60
U570,GV70,Payg,cost,False,0,51.483448,-0.207027,51.514944,0.001077,2025-08-12T18:02:45,8.8,12.0,80.0,12.0,5,60
U571,ET5 Touring Standard Range,Payg,time,False,0,51.514528,-0.160607,51.514944,0.001077,2025-08-12T07:35:33,5.7,12.0,80.0,12.0,5,60
U572,3,Member,hybrid,True,12,51.476631,-0.211577,51.514944,0.001077,2025-08-12T20:07:41,7.3,12.0,80.0,12.0,5,60
U573,Enyaq Coupe,Payg,cost,False,0,51.511818,-0.010705,51.490664,-0.245389,2025-08-12T12:24:43,5.1,12.0,80.0,12.0,5,60
U574,tourer extra-long,Member,hybrid,True,8,51.471334,-0.185013,51.552749,-0.033158,2025-08-12T19:26:29,6.0,12.0,80.0,12.0,5,60
U575,3 long range,Member,cost,True,4,51.515431,-0.026463,51.490664,-0.245389,2025-08-12T20:00:47,5.3,12.0,80.0,12.0,5,60
U576,combi long,Member,cost,True,4,51.519649,-0.043321,51.490664,-0.245389,2025-08-12T07:16:57,5.4,12.0,80.0,12.0,5,60
U577,e-Berlingo XL 50 kWh,Payg,cost,False,0,51.543491,-0.036324,51.490664,-0.245389,2025-08-12T15:40:43,5.7,12.0,80.0,12.0,5,60
U578,m70 xdrive,Member,cost,True,12,51.518266,-0.155109,51.488423,-0.005687,2025-08-12T08:16:18,8.7,12.0,80.0,12.0,5,60
U579,edrive40 sedan,Payg,cost,False,0,51.493,-0.13311,51.514944,0.001077,2025-08-12T12:41:02,5.3,12.0,80.0,12.0,5,60
U580,pulse,Member,time,True,12,51.530778,-0.079119,51.490664,-0.245389,2025-08-12T14:56:53,5.1,12.0,80.0,12.0,5,60
U581,flagship,Member,cost,True,4,51.477544,-0.205332,51.514944,0.001077,2025-08-12T15:20:53,6.0,12.0,80.0,12.0,5,60
U582,ForTwo Cabrio Electric,Payg,cost,False,0,51.544207,-0.107187,51.490664,-0.245389,2025-08-12T12:31:13,9.3,12.0,80.0,12.0,5,60
U583,tourer long,Payg,cost,False,0,51.513719,-0.13202,51.514944,0.001077,2025-08-12T15:06:08,9.5,12.0,80.0,12.0,5,60
U584,MG5 Electric Standard Range,Payg,cost,False,0,51.518438,-0.021986,51.490664,-0.245389,2025-08-12T16:37:30,9.8,12.0,80.0,12.0,5,60
U585,e-3008 97 kWh Long Range,Payg,cost,False,0,51.490368,-0.186646,51.514944,0.001077,2025-08-12T11:36:07,7.6,12.0,80.0,12.0,5,60
U586,Capri Extended Range AWD,Member,time,True,4,51.49713,-0.14867,51.514944,0.001077,2025-08-12T12:54:51,8.4,12.0,80.0,12.0,5,60
U587,ev320,Payg,cost,False,0,51.540395,-0.065931,51.490664,-0.245389,2025-08-12T07:11:55,6.0,12.0,80.0,12.0,5,60
U588,e-Soul,Payg,hybrid,False,0,51.550877,-0.042309,51.490664,-0.245389,2025-08-12T12:49:21,9.7,12.0,80.0,12.0,5,60
U589,99kwh,Member,time,True,4,51.47245,-0.18666,51.552749,-0.033158,2025-08-12T19:56:24,5.2,12.0,80.0,12.0,5,60
U590,pro,Member,time,True,4,51.483694,-0.207027,51.514944,0.001077,2025-08-12T13:11:32,7.0,12.0,80.0,12.0,5,60
U591,e-Niro,Payg,hybrid,False,0,51.549778,-0.045488,51.490664,-0.245389,2025-08-12T19:21:19,7.5,12.0,80.0,12.0,5,60
U592,E-Traveller,Member,cost,True,8,51.476866,-0.20961,51.514944,0.001077,2025-08-12T14:21:23,6.5,12.0,80.0,12.0,5,60
U593,INSTER Standard Range,Member,cost,True,4,51.517895,-0.161411,51.488423,-0.005687,2025-08-12T09:18:23,6.5,12.0,80.0,12.0,5,60
U594,Born 170 kW - 77 kWh,Payg,time,False,0,51.472294,-0.203124,51.514944,0.001077,2025-08-12T20:54:37,8.0,12.0,80.0,12.0,5,60
U595,4,Member,hybrid,True,8,51.496728,-0.226963,51.514944,0.001077,2025-08-12T18:08:23,8.1,12.0,80.0,12.0,5,60
U596,touring standard range,Member,cost,True,12,51.455568,-0.134156,51.552749,-0.033158,2025-08-12T12:30:40,5.2,12.0,80.0,12.0,5,60
U597,long range single motor,Payg,time,False,0,51.549778,-0.045488,51.490664,-0.245389,2025-08-12T07:31:21,5.2,12.0,80.0,12.0,5,60
U598,Taycan Turbo,Member,cost,True,12,51.471334,-0.185013,51.552749,-0.033158,2025-08-12T11:44:51,9.5,12.0,80.0,12.0,5,60
U599,MX-30,Payg,time,False,0,51.478454,-0.217522,51.514944,0.001077,2025-08-12T16:27:44,6.4,12.0,80.0,12.0,5,60
U600,fortwo ED,Payg,time,False,0,51.523654,-0.127568,51.488423,-0.005687,2025-08-12T18:44:09,9.7,12.0,80.0,12.0,5,60
U601,e-Traveller Standard 50 kWh,Member,hybrid,True,4,51.49809,-0.22116,51.514944,0.001077,2025-08-12T13:49:17,7.4,12.0,80.0,12.0,5,60
U602,A290 Electric 220 hp,Member,cost,True,12,51.47049,-0.18793,51.552749,-0.033158,2025-08-12T20:31:42,8.7,12.0,80.0,12.0,5,60
U603,electrified luxury,Payg,time,False,0,51.52238,-0.161778,51.488423,-0.005687,2025-08-12T10:25:53,5.2,12.0,80.0,12.0,5,60
U604,r90,Payg,cost,False,0,51.450472,-0.118057,51.552749,-0.033158,2025-08-12T08:41:50,9.6,12.0,80.0,12.0,5,60
U605,ze40 r110,Payg,hybrid,False,0,51.46346,-0.14365,51.552749,-0.033158,2025-08-12T07:57:00,9.7,12.0,80.0,12.0,5,60
U606,EQ fortwo coupe,Payg,hybrid,False,0,51.505809,-0.197417,51.514944,0.001077,2025-08-12T20:05:29,10.0,12.0,80.0,12.0,5,60
U607,4s plus,Payg,hybrid,False,0,51.49621,-0.228597,51.514944,0.001077,2025-08-12T13:09:38,7.0,12.0,80.0,12.0,5,60
U608,iX2 eDrive20,Member,hybrid,True,12,51.52692,-0.090407,51.490664,-0.245389,2025-08-12T13:51:53,8.0,12.0,80.0,12.0,5,60
U609,Q4 Sportback e-tron 40,Payg,cost,False,0,51.51809,-0.15617,51.488423,-0.005687,2025-08-12T10:59:40,6.1,12.0,80.0,12.0,5,60
U610,TANG,Member,hybrid,True,8,51.532588,-0.089813,51.490664,-0.245389,2025-08-12T10:16:02,9.8,12.0,80.0,12.0,5,60
U611,MG4 Electric 51 kWh,Payg,cost,False,0,51.478691,-0.194731,51.514944,0.001077,2025-08-12T19:11:24,5.7,12.0,80.0,12.0,5,60
U612,e-5008 73 kWh Dual Motor,Member,hybrid,True,12,51.523687,-0.127481,51.488423,-0.005687,2025-08-12T15:35:47,6.8,12.0,80.0,12.0,5,60
U613,pulse,Member,hybrid,True,4,51.450117,-0.128715,51.552749,-0.033158,2025-08-12T16:48:56,6.6,12.0,80.0,12.0,5,60
U614,x long range plus,Payg,time,False,0,51.512537,-0.149668,51.514944,0.001077,2025-08-12T19:36:33,9.7,12.0,80.0,12.0,5,60
U615,e-SpaceTourer XL 50 kWh,Payg,time,False,0,51.49852,-0.15309,51.514944,0.001077,2025-08-12T18:19:28,8.2,12.0,80.0,12.0,5,60
U616,convertible,Payg,time,False,0,51.501608,-0.188486,51.514944,0.001077,2025-08-12T16:59:48,8.8,12.0,80.0,12.0,5,60
U617,etron 45,Payg,hybrid,False,0,51.458184,-0.121781,51.552749,-0.033158,2025-08-12T20:00:29,9.3,12.0,80.0,12.0,5,60
U618,Kona,Payg,cost,False,0,51.492558,-0.244288,51.514944,0.001077,2025-08-12T13:05:04,9.7,12.0,80.0,12.0,5,60
U619,Taycan,Member,time,True,12,51.507621,-0.134588,51.514944,0.001077,2025-08-12T10:28:40,7.7,12.0,80.0,12.0,5,60
U620,250 long,Payg,hybrid,False,0,51.49325,-0.1424,51.514944,0.001077,2025-08-12T20:53:20,9.1,12.0,80.0,12.0,5,60
U621,y long range dual motor,Payg,time,False,0,51.493571,-0.079184,51.49675,-0.24656,2025-08-12T15:37:24,6.3,12.0,80.0,12.0,5,60
U622,6 long range 2wd,Payg,time,False,0,51.524876,-0.0961,51.490664,-0.245389,2025-08-12T14:12:03,6.0,12.0,80.0,12.0,5,60
U623,ORA 03 63 kWh,Payg,cost,False,0,51.523926,-0.085804,51.490664,-0.245389,2025-08-12T13:19:23,6.0,12.0,80.0,12.0,5,60
U624,Enyaq 60,Member,cost,True,12,51.518,-0.16085,51.488423,-0.005687,2025-08-12T19:28:49,8.0,12.0,80.0,12.0,5,60
U625,84kwh,Payg,time,False,0,51.474358,-0.197813,51.514944,0.001077,2025-08-12T17:15:26,7.7,12.0,80.0,12.0,5,60
U626,63kwh,Member,cost,True,4,51.53196,-0.088627,51.490664,-0.245389,2025-08-12T17:39:54,7.7,12.0,80.0,12.0,5,60
U627,e-tech electric,Member,cost,True,4,51.525513,-0.132949,51.488423,-0.005687,2025-08-12T11:06:34,6.0,12.0,80.0,12.0,5,60
U628,E5,Payg,time,False,0,51.487717,-0.142074,51.552749,-0.033158,2025-08-12T20:37:07,5.0,12.0,80.0,12.0,5,60
U629,Box 31.4 kWh,Payg,hybrid,False,0,51.485751,-0.211744,51.514944,0.001077,2025-08-12T14:14:17,9.7,12.0,80.0,12.0,5,60
U630,Bolt,Payg,cost,False,0,51.524,-0.16619,51.488423,-0.005687,2025-08-12T18:24:08,7.4,12.0,80.0,12.0,5,60
U631,gt quattro,Member,cost,True,4,51.523803,-0.141645,51.488423,-0.005687,2025-08-12T07:05:45,7.7,12.0,80.0,12.0,5,60
U632,Explorer Extended Range RWD,Payg,time,False,0,51.50007,-0.213861,51.514944,0.001077,2025-08-12T11:39:08,5.8,12.0,80.0,12.0,5,60
U633,e-2008 SUV,Payg,cost,False,0,51.472572,-0.209087,51.514944,0.001077,2025-08-12T14:26:31,8.6,12.0,80.0,12.0,5,60
U634,m60,Payg,time,False,0,51.49039,-0.14605,51.514944,0.001077,2025-08-12T16:50:05,7.9,12.0,80.0,12.0,5,60
U635,Ioniq,Member,hybrid,True,12,51.497358,-0.085202,51.49675,-0.24656,2025-08-12T10:43:11,7.4,12.0,80.0,12.0,5,60
U636,ET5 Touring Standard Range,Payg,time,False,0,51.55145,-0.067137,51.490664,-0.245389,2025-08-12T07:54:04,9.4,12.0,80.0,12.0,5,60
U637,EV6 GT,Payg,time,False,0,51.478439,-0.192232,51.514944,0.001077,2025-08-12T14:20:29,7.2,12.0,80.0,12.0,5,60
U638,Funky Cat GT,Payg,cost,False,0,51.482456,-0.211266,51.514944,0.001077,2025-08-12T11:29:27,7.1,12.0,80.0,12.0,5,60
U639,Countryman,Payg,time,False,0,51.513719,-0.13202,51.514944,0.001077,2025-08-12T13:35:34,5.0,12.0,80.0,12.0,5,60
U640,gt rs,Payg,time,False,0,51.478715,-0.215612,51.514944,0.001077,2025-08-12T18:27:58,8.0,12.0,80.0,12.0,5,60
U641,etron sportback,Member,cost,True,12,51.472572,-0.209087,51.514944,0.001077,2025-08-12T17:21:57,7.4,12.0,80.0,12.0,5,60
U642,Air Pure RWD,Member,time,True,12,51.500399,-0.188624,51.514944,0.001077,2025-08-12T15:25:29,9.2,12.0,80.0,12.0,5,60
U643,Enyaq iV RS,Payg,cost,False,0,51.4951,-0.22154,51.514944,0.001077,2025-08-12T11:33:28,8.9,12.0,80.0,12.0,5,60
U644,IONIQ,Payg,hybrid,False,0,51.465101,-0.109047,51.552749,-0.033158,2025-08-12T17:46:20,6.6,12.0,80.0,12.0,5,60
U645,Spring Electric 65,Member,cost,True,12,51.538014,-0.067664,51.490664,-0.245389,2025-08-12T09:57:48,8.1,12.0,80.0,12.0,5,60
U646,Enyaq,Payg,time,False,0,51.483495,-0.211943,51.514944,0.001077,2025-08-12T17:12:49,7.1,12.0,80.0,12.0,5,60
U647,EV6 GT,Payg,hybrid,False,0,51.505879,-0.056807,51.49675,-0.24656,2025-08-12T09:57:19,7.5,12.0,80.0,12.0,5,60
U648,SQ6 e-tron,Payg,time,False,0,51.496895,-0.128714,51.514944,0.001077,2025-08-12T10:07:30,8.9,12.0,80.0,12.0,5,60
U649,forfour EQ,Member,hybrid,True,4,51.506975,-0.194722,51.514944,0.001077,2025-08-12T16:50:13,6.9,12.0,80.0,12.0,5,60
U650,6e Long Range,Member,hybrid,True,12,51.522,-0.14216,51.488423,-0.005687,2025-08-12T16:01:45,6.0,12.0,80.0,12.0,5,60
U651,electrified sport,Payg,cost,False,0,51.52081,-0.14155,51.488423,-0.005687,2025-08-12T13:30:35,6.3,12.0,80.0,12.0,5,60
U652,Kangoo Grand E-Tech Electric,Payg,time,False,0,51.519566,-0.0911,51.490664,-0.245389,2025-08-12T13:51:08,7.1,12.0,80.0,12.0,5,60
U653,Macan 4 Electric,Payg,hybrid,False,0,51.479206,-0.197333,51.514944,0.001077,2025-08-12T08:59:18,10.0,12.0,80.0,12.0,5,60
U654,fortwo cabrio,Payg,time,False,0,51.502446,-0.107545,51.49675,-0.24656,2025-08-12T07:04:03,8.1,12.0,80.0,12.0,5,60
U655,#5 Premium,Payg,time,False,0,51.542088,-0.110106,51.490664,-0.245389,2025-08-12T14:01:25,9.8,12.0,80.0,12.0,5,60
U656,ë-C4,Payg,time,False,0,51.499485,-0.229866,51.514944,0.001077,2025-08-12T07:02:25,5.9,12.0,80.0,12.0,5,60
U657,y,Member,time,True,8,51.501259,-0.223143,51.514944,0.001077,2025-08-12T09:53:49,6.9,12.0,80.0,12.0,5,60
U658,Grande Panda,Member,hybrid,True,8,51.49,-0.13627,51.552749,-0.033158,2025-08-12T09:15:34,9.5,12.0,80.0,12.0,5,60
U659,standard,Payg,hybrid,False,0,51.49,-0.1382,51.552749,-0.033158,2025-08-12T18:05:42,5.1,12.0,80.0,12.0,5,60
U660,MGS5  EV 49 kWh,Payg,time,False,0,51.52161,-0.14575,51.488423,-0.005687,2025-08-12T10:53:04,7.0,12.0,80.0,12.0,5,60
U661,ev passenger,Payg,cost,False,0,51.528154,-0.102402,51.490664,-0.245389,2025-08-12T15:30:44,6.8,12.0,80.0,12.0,5,60
U662,3 long range dual motor,Payg,time,False,0,51.47029,-0.18968,51.552749,-0.033158,2025-08-12T15:46:55,7.4,12.0,80.0,12.0,5,60
U663,C-Zero,Payg,cost,False,0,51.494164,-0.219853,51.514944,0.001077,2025-08-12T14:33:07,9.7,12.0,80.0,12.0,5,60
U664,pro+,Payg,cost,False,0,51.5432,-0.039536,51.490664,-0.245389,2025-08-12T18:08:03,6.6,12.0,80.0,12.0,5,60
U665,pulse,Member,hybrid,True,4,51.526765,-0.066751,51.490664,-0.245389,2025-08-12T15:04:44,5.3,12.0,80.0,12.0,5,60
U666,A6 Avant e-tron performance,Payg,cost,False,0,51.455487,-0.142721,51.552749,-0.033158,2025-08-12T12:32:51,5.6,12.0,80.0,12.0,5,60
U667,B-Klasse,Member,cost,True,4,51.47575,-0.213969,51.514944,0.001077,2025-08-12T08:06:52,9.3,12.0,80.0,12.0,5,60
U668,Ocean Ultra,Payg,hybrid,False,0,51.546169,-0.05777,51.490664,-0.245389,2025-08-12T15:46:02,6.9,12.0,80.0,12.0,5,60
U669,etron 45,Payg,time,False,0,51.490455,-0.205694,51.514944,0.001077,2025-08-12T16:31:38,5.4,12.0,80.0,12.0,5,60
U670,Dolphin,Payg,time,False,0,51.48112,-0.20128,51.514944,0.001077,2025-08-12T07:48:39,5.5,12.0,80.0,12.0,5,60
U671,Megane E-Tech EV60 130hp,Payg,cost,False,0,51.497883,-0.219658,51.514944,0.001077,2025-08-12T19:53:31,5.5,12.0,80.0,12.0,5,60
U672,Life 60,Payg,cost,False,0,51.482456,-0.211266,51.514944,0.001077,2025-08-12T12:23:22,7.8,12.0,80.0,12.0,5,60
U673,99kwh,Payg,cost,False,0,51.51846,-0.16092,51.488423,-0.005687,2025-08-12T17:01:41,9.2,12.0,80.0,12.0,5,60
U674,ev standard range,Payg,time,False,0,51.497974,-0.180111,51.514944,0.001077,2025-08-12T13:29:14,7.5,12.0,80.0,12.0,5,60
U675,Zoe R110,Payg,hybrid,False,0,51.471461,-0.188381,51.552749,-0.033158,2025-08-12T20:55:35,9.6,12.0,80.0,12.0,5,60
U676,Ariya e-4ORCE 87kWh - 320 kW Nismo,Payg,hybrid,False,0,51.51273,-0.157295,51.514944,0.001077,2025-08-12T09:27:33,7.0,12.0,80.0,12.0,5,60
U677,Enyaq iV RS,Member,cost,True,8,51.522648,-0.092503,51.490664,-0.245389,2025-08-12T20:21:14,7.0,12.0,80.0,12.0,5,60
U678,e-tron GT quattro,Payg,cost,False,0,51.518,-0.1597,51.488423,-0.005687,2025-08-12T08:05:22,6.5,12.0,80.0,12.0,5,60
U679,iX1 eDrive20,Payg,cost,False,0,51.495371,-0.175035,51.514944,0.001077,2025-08-12T17:54:06,9.4,12.0,80.0,12.0,5,60
U680,5 standard range 2wd,Payg,cost,False,0,51.47427,-0.19313,51.514944,0.001077,2025-08-12T20:36:43,7.2,12.0,80.0,12.0,5,60
U681,500e Scorpionissima,Member,cost,True,8,51.448983,-0.119876,51.552749,-0.033158,2025-08-12T08:03:03,9.2,12.0,80.0,12.0,5,60
U682,Cooper,Payg,time,False,0,51.48055,-0.2082,51.514944,0.001077,2025-08-12T11:18:18,9.1,12.0,80.0,12.0,5,60
U683,xl,Payg,cost,False,0,51.496634,-0.195358,51.514944,0.001077,2025-08-12T07:34:04,5.7,12.0,80.0,12.0,5,60
U684,Enyaq iV RS,Payg,time,False,0,51.473901,-0.205183,51.514944,0.001077,2025-08-12T09:01:12,8.1,12.0,80.0,12.0,5,60
U685,E-Ulysse L2 75 kWh,Member,time,True,12,51.48949,-0.21077,51.514944,0.001077,2025-08-12T20:00:05,6.6,12.0,80.0,12.0,5,60
U686,se convertible,Payg,hybrid,False,0,51.448993,-0.12795,51.552749,-0.033158,2025-08-12T08:19:42,9.5,12.0,80.0,12.0,5,60
U687,300 extra-long,Payg,time,False,0,51.49284,-0.13382,51.514944,0.001077,2025-08-12T13:29:50,7.4,12.0,80.0,12.0,5,60
U688,Eva,Payg,time,False,0,51.499025,-0.169561,51.514944,0.001077,2025-08-12T17:24:55,9.8,12.0,80.0,12.0,5,60
U689,forfour,Member,time,True,12,51.47904,-0.209733,51.514944,0.001077,2025-08-12T11:18:09,8.4,12.0,80.0,12.0,5,60
U690,edrive50,Payg,cost,False,0,51.502383,-0.219101,51.514944,0.001077,2025-08-12T15:14:11,6.3,12.0,80.0,12.0,5,60
U691,Enyaq Coupe 60,Payg,time,False,0,51.498287,-0.219207,51.514944,0.001077,2025-08-12T18:52:55,8.4,12.0,80.0,12.0,5,60
U692,sport plus,Payg,hybrid,False,0,51.513699,-0.02102,51.490664,-0.245389,2025-08-12T12:15:41,8.5,12.0,80.0,12.0,5,60
U693,e-Jumpy Combi XL 75 kWh,Payg,hybrid,False,0,51.48664,-0.20376,51.514944,0.001077,2025-08-12T17:46:50,7.0,12.0,80.0,12.0,5,60
U694,EQB,Member,hybrid,True,8,51.482731,-0.210345,51.514944,0.001077,2025-08-12T20:50:42,9.4,12.0,80.0,12.0,5,60
U695,Life 20,Payg,hybrid,False,0,51.456793,-0.115033,51.552749,-0.033158,2025-08-12T17:14:15,6.4,12.0,80.0,12.0,5,60
U696,e-tron 50,Payg,hybrid,False,0,51.487633,-0.142966,51.552749,-0.033158,2025-08-12T18:21:03,7.9,12.0,80.0,12.0,5,60
U697,fortwo cabrio,Payg,cost,False,0,51.494355,-0.138144,51.514944,0.001077,2025-08-12T15:18:05,9.7,12.0,80.0,12.0,5,60
U698,plus sport turismo,Payg,cost,False,0,51.496577,-0.228871,51.514944,0.001077,2025-08-12T17:08:10,5.8,12.0,80.0,12.0,5,60
U699,sportback 50,Member,cost,True,8,51.531067,-0.081865,51.490664,-0.245389,2025-08-12T17:55:47,9.7,12.0,80.0,12.0,5,60
U700,5 long range 2wd,Payg,cost,False,0,51.485998,-0.212443,51.514944,0.001077,2025-08-12T11:41:35,6.9,12.0,80.0,12.0,5,60
U701,T03,Payg,time,False,0,51.490612,-0.24503,51.514944,0.001077,2025-08-12T14:44:43,9.6,12.0,80.0,12.0,5,60
U702,Air Grand Touring,Payg,hybrid,False,0,51.472584,-0.207311,51.514944,0.001077,2025-08-12T16:30:59,8.2,12.0,80.0,12.0,5,60
U703,250 long,Payg,hybrid,False,0,51.498982,-0.227899,51.514944,0.001077,2025-08-12T18:33:17,6.4,12.0,80.0,12.0,5,60
U704,e-SpaceTourer XL 75 kWh,Payg,cost,False,0,51.5137,-0.020948,51.490664,-0.245389,2025-08-12T18:24:39,8.2,12.0,80.0,12.0,5,60
U705,Mustang Mach-E ER AWD,Payg,hybrid,False,0,51.485834,-0.213117,51.514944,0.001077,2025-08-12T17:35:35,6.2,12.0,80.0,12.0,5,60
U706,INSTER Long Range,Payg,cost,False,0,51.492353,-0.138805,51.514944,0.001077,2025-08-12T20:01:24,5.2,12.0,80.0,12.0,5,60
U707,TANG,Member,time,True,12,51.52939,-0.075785,51.490664,-0.245389,2025-08-12T19:42:10,5.6,12.0,80.0,12.0,5,60
U708,i5,Member,time,True,4,51.497663,-0.21902,51.514944,0.001077,2025-08-12T14:41:48,9.0,12.0,80.0,12.0,5,60
U709,xdrive40 sedan,Payg,cost,False,0,51.539097,-0.045351,51.490664,-0.245389,2025-08-12T19:32:20,8.8,12.0,80.0,12.0,5,60
U710,electric 1st edition,Payg,time,False,0,51.47614,-0.20596,51.514944,0.001077,2025-08-12T07:01:43,9.0,12.0,80.0,12.0,5,60
U711,e-Traveller L2 50 kWh,Payg,time,False,0,51.5449,-0.068312,51.490664,-0.245389,2025-08-12T11:51:06,9.9,12.0,80.0,12.0,5,60
U712,EL7 Long Range,Payg,time,False,0,51.484165,-0.224123,51.514944,0.001077,2025-08-12T09:11:23,6.3,12.0,80.0,12.0,5,60
U713,i3s 94,Payg,time,False,0,51.497515,-0.228507,51.514944,0.001077,2025-08-12T19:04:29,10.0,12.0,80.0,12.0,5,60
U714,standard range single motor,Payg,hybrid,False,0,51.448761,-0.139349,51.552749,-0.033158,2025-08-12T20:22:48,10.0,12.0,80.0,12.0,5,60
U715,Twizy,Payg,cost,False,0,51.49893,-0.180067,51.514944,0.001077,2025-08-12T10:33:17,7.8,12.0,80.0,12.0,5,60
U716,ForTwo Cabrio Electric,Member,cost,True,12,51.500585,-0.223043,51.514944,0.001077,2025-08-12T17:16:32,9.3,12.0,80.0,12.0,5,60
U717,ET7 Standard Range,Payg,time,False,0,51.526864,-0.03164,51.490664,-0.245389,2025-08-12T15:33:18,8.1,12.0,80.0,12.0,5,60
U718,2,Payg,hybrid,False,0,51.467646,-0.126505,51.552749,-0.033158,2025-08-12T10:54:01,5.7,12.0,80.0,12.0,5,60
U719,e-tron Sportback 55 quattro,Payg,cost,False,0,51.470693,-0.209307,51.514944,0.001077,2025-08-12T16:57:33,7.5,12.0,80.0,12.0,5,60
U720,Air Grand Touring,Payg,hybrid,False,0,51.49264,-0.13397,51.514944,0.001077,2025-08-12T18:22:15,7.6,12.0,80.0,12.0,5,60
U721,50,Member,cost,True,12,51.496243,-0.087407,51.49675,-0.24656,2025-08-12T15:02:53,9.3,12.0,80.0,12.0,5,60
U722,e-Jumpy Combi XL 75 kWh,Member,time,True,8,51.505174,-0.103492,51.490664,-0.245389,2025-08-12T09:15:54,8.2,12.0,80.0,12.0,5,60
U723,ev320,Member,time,True,4,51.516794,-0.023112,51.490664,-0.245389,2025-08-12T09:57:39,6.0,12.0,80.0,12.0,5,60
