user_id,ev_model,user_type,include_subscription,sessions_per_month,start_lat,start_lon,end_lat,end_lon,depart_datetime,start_soc_pct,reserve_soc_pct,objective,max_detour_km,top_k_candidates,step_horizon_s,trip_km,est_required_kwh,available_kwh_at_start,kwh_per_km,needs_charge
8473,3 long range dual motor,Payg,0,20,51.50364,-0.102784,51.493159,-0.106045,2025-09-04T12:25,13.657589392984313,12.555724539873353,hybrid,2.0,8,5,1.187,0.22523550503820966,0.2203729706221921,0.18975189977945212,1
8474,EQC,Payg,0,20,51.511322,-0.12839,51.550481,-0.160106,2025-09-01T08:46,21.630871102939373,13.161839169042935,time,2.0,8,5,4.876,0.9523343243314618,6.766183876013348,0.1953105669260586,0
8475,Emeya R,Member,1,20,51.520998,-0.164265,51.542919,-0.091437,2025-09-05T10:03,22.90764935861133,11.195783502694917,hybrid,2.0,8,5,5.596,1.0609868843038517,11.944321284730245,0.18959737031877263,0
8476,500e,Payg,0,20,51.541153,-0.138981,51.477329,-0.038953,2025-09-07T21:22,23.166301228850045,14.675339727830131,cost,2.0,8,5,9.914,1.8351835797427463,1.8084978423622475,0.18511030661113034,1
8477,Tavascan,Payg,0,20,51.497316,-0.081965,51.468079,-0.123502,2025-09-06T09:00,16.698464893849916,12.839606340308709,hybrid,2.0,8,5,4.341,0.7887234306713149,0.7717717107082415,0.18169164493695344,1
8478,44,Payg,0,20,51.507211,-0.137632,51.473903,-0.068269,2025-09-04T00:58,31.474463498696934,13.598024452475965,cost,2.0,8,5,6.065,1.1225952117933664,8.022988661762046,0.18509401678373724,0
8479,Enyaq,Payg,0,20,51.514417,-0.17271,51.447825,-0.124213,2025-09-02T16:39,27.030158807215088,10.571065271762855,cost,2.0,8,5,8.131,1.5097182168718395,8.556421288874116,0.18567435947261585,0
8480,#1 Pro+,Member,1,20,51.457964,-0.108274,51.553294,-0.079987,2025-09-06T04:25,16.295906261224946,13.184604761788583,hybrid,2.0,8,5,10.78,1.9492930303536427,1.9264811498355048,0.18082495643354757,1
8481,3 long range dual motor,Member,1,20,51.543645,-0.174958,51.468079,-0.123502,2025-09-06T01:51,29.319822092198446,11.844748912017666,time,2.0,8,5,9.126,1.6741058580106392,12.840069107646121,0.1834435522694104,0
8482,e-3008,Payg,0,20,51.491133,-0.142009,51.485256,-0.229613,2025-09-06T09:00,25.747792031846558,12.25031487589245,time,2.0,8,5,6.101,1.1839366198720103,9.850435995988109,0.19405615798590564,0
8483,pro+,Payg,0,20,51.49871,-0.200024,51.515614,-0.098897,2025-09-04T02:36,15.504634369359692,13.410810161712014,hybrid,2.0,8,5,7.247,1.3225441714838249,1.2990964559051619,0.18249540106027665,1
8484,s,Member,1,20,51.544752,-0.053362,51.48968,-0.062276,2025-09-06T09:00,21.696431981111427,13.981637716042224,cost,2.0,8,5,6.155,1.0510696109092321,6.680440367308072,0.1707667929990629,0
8485,E-Ulysse L3 50 kWh,Payg,0,20,51.542695,-0.027331,51.446069,-0.240102,2025-09-06T14:53,18.655743419164818,11.746826191675158,cost,2.0,8,5,18.232,3.2542402482374246,3.1699737867305515,0.1784905796532155,1
8486,Model X,Member,1,20,51.466054,-0.109433,51.463108,-0.058009,2025-09-06T23:12,22.82677231493775,14.366184261173153,hybrid,2.0,8,5,3.577,0.6329582194356802,6.340430539783992,0.17695225592275096,0
8487,Spring Electric 65,Member,1,20,51.447361,-0.100512,51.512145,-0.204227,2025-09-05T03:06,18.842546589019417,11.094951520958475,time,2.0,8,5,10.173,1.9716032941909984,1.9380834145791597,0.19380746035495905,1
8488,Ariya e-4ORCE 87kWh - 225 kW,Member,1,20,51.513996,-0.129523,51.493111,-0.125108,2025-09-07T09:00,28.020387909645894,12.81449116631309,hybrid,2.0,8,5,2.342,0.4297073302882293,13.214519518583172,0.18347879175415427,0
8489,5 long range,Payg,0,20,51.513926,-0.163226,51.515727,-0.175356,2025-09-03T09:31,29.153430522942294,10.756327401673696,cost,2.0,8,5,0.863,0.1539672399591796,12.87020969411955,0.178409316291054,0
8490,e-Expert Combi Long 50 kWh,Member,1,20,51.531953,-0.050746,51.460147,-0.20045,2025-09-01T20:22,16.423534313833798,11.446248861971934,cost,2.0,8,5,13.083,2.5423035598589996,2.4897537271478654,0.19432114651524876,1
8491,Enyaq iV,Payg,0,20,51.524141,-0.093668,51.450404,-0.201015,2025-09-06T09:00,18.036478470205598,14.477057346986296,time,2.0,8,5,11.067,1.8877701712808408,1.846449707670013,0.17057650413669836,1
8492,advance,Payg,0,20,51.47898,-0.07456,51.499965,-0.175535,2025-09-07T11:18,13.412809224002709,10.057783880374773,cost,2.0,8,5,7.37,1.2914268613278723,0.9554664012001635,0.17522752528193655,1
8493,G80,Payg,0,20,51.450097,-0.111271,51.488683,-0.035091,2025-09-03T08:48,21.127945069415635,14.578055943227234,time,2.0,8,5,6.801,1.3248935918013254,1.3099778252376801,0.19480864458187402,1
8494,i4,Member,1,20,51.5404,-0.132411,51.553322,-0.123879,2025-09-07T09:00,12.1420101695693,11.6420101695693,time,2.0,8,5,1.553,0.28966486399169816,0.33476890756302524,0.18651955182981209,0
8495,Tavascan,Payg,0,20,51.515584,-0.123525,51.447979,-0.236714,2025-09-04T10:42,21.50826867689918,13.47897709938542,time,2.0,8,5,10.86,2.098255096557995,6.194024931224902,0.19320949323738443,0
8496,EQB,Member,1,20,51.463885,-0.186081,51.534126,-0.114953,2025-09-04T12:36,25.836264475286157,10.45859147217084,hybrid,2.0,8,5,9.233,1.801776374328948,10.8553143296185,0.19514528044286233,0
8497,Spark EV,Payg,0,20,51.534253,-0.195943,51.481248,-0.066303,2025-09-06T09:00,23.591043761519963,13.206357311683208,hybrid,2.0,8,5,10.735,2.1283093414999392,2.076937289967351,0.1982589046576562,1
8498,Model 3,Member,1,20,51.520983,-0.136555,51.499639,-0.053922,2025-09-03T07:59,17.917561895698437,14.547306398825942,hybrid,2.0,8,5,6.192,1.0644217535665883,0.674051099374499,0.17190273797910016,1
8499,iX1 eDrive20,Member,1,20,51.480672,-0.141363,51.547269,-0.065888,2025-09-02T08:53,26.928363305882527,12.776009626999915,hybrid,2.0,8,5,9.062,1.7578199573131228,9.13695816461193,0.19397704229895418,0
8500,electric 65 extreme,Member,1,20,51.538247,-0.063272,51.543337,-0.164689,2025-09-01T19:35,16.553385706671172,11.810607491417379,time,2.0,8,5,7.037,1.3459176215506894,0.9485556430507586,0.19126298444659506,1
8501,suv amg 43,Payg,0,20,51.532992,-0.203159,51.509504,-0.073517,2025-09-07T09:00,31.112687388419545,13.96788810048097,cost,2.0,8,5,9.342,1.6461609948456126,15.54110966149004,0.17621076802029678,0
8502,Taycan Turbo,Member,1,20,51.503765,-0.082855,51.535649,-0.032271,2025-09-07T09:00,18.383081461463096,13.563627121857964,time,2.0,8,5,4.982,0.9861922207271949,0.9638908679210263,0.1979510679902037,1
8503,Aceman,Member,1,20,51.519046,-0.225346,51.550646,-0.103793,2025-09-02T20:12,27.54961418571524,10.588462804609682,hybrid,2.0,8,5,9.112,1.6595326260005554,6.532439798101275,0.18212605640919177,0
8504,Q4 Sportback e-tron,Payg,0,20,51.448617,-0.128004,51.474518,-0.022918,2025-09-05T18:22,16.603659141541165,13.328507684383183,cost,2.0,8,5,7.829,1.53940308458331,0.6550302914315964,0.19662831582364415,1
8505,e-2008,Member,1,20,51.452834,-0.10286,51.494968,-0.136834,2025-09-07T09:00,26.51178483698357,13.323279230424397,time,2.0,8,5,5.243,0.9864883346067462,6.238817900407778,0.18815341113994777,0
8506,amg 53,Payg,0,20,51.446885,-0.042236,51.554297,-0.237761,2025-09-07T09:00,17.388670363193754,13.759605836798489,cost,2.0,8,5,18.051,3.353919815490324,3.29271220443668,0.1858024383962287,1
8507,ForTwo Electric Drive,Payg,0,20,51.545318,-0.08809,51.484674,-0.099246,2025-09-06T09:00,17.424862036441425,11.581534325701282,hybrid,2.0,8,5,6.787,1.1862706681805604,1.1686655421480285,0.1747857180168794,1
8508,x long range plus,Payg,0,20,51.467938,-0.168652,51.461149,-0.181996,2025-09-04T05:21,33.794616525900366,12.00638990820398,time,2.0,8,5,1.193,0.23553378567324293,21.36438269565002,0.1974298287286194,0
8509,6 long range 2wd,Payg,0,20,51.4819,-0.024881,51.535464,-0.132707,2025-09-03T16:56,17.127698043576768,14.80019028267906,time,2.0,8,5,9.548,1.782610236744842,1.7456308206732842,0.1866998572208674,1
8510,G80,Member,1,20,51.541575,-0.225949,51.451041,-0.197415,2025-09-03T17:29,26.748325060843733,12.867284603888963,hybrid,2.0,8,5,10.259,1.7459050596397558,11.436503243738839,0.17018277216490454,0
8511,Microlino,Member,1,20,51.492381,-0.106451,51.548049,-0.047559,2025-09-06T09:00,17.842515527516284,12.542524885490723,time,2.0,8,5,7.411,1.263935202016156,1.0599981284051123,0.1705485362321085,1
8512,long range single motor,Payg,0,20,51.472188,-0.034163,51.554002,-0.099009,2025-09-06T09:00,27.135266887096748,14.934248461010487,time,2.0,8,5,10.144,1.9611291543590925,9.158716066211122,0.19332897815054145,0
8513,cabrio,Payg,0,20,51.449524,-0.111892,51.542452,-0.165335,2025-09-04T09:54,16.19843673127573,11.147788159480278,cost,2.0,8,5,10.975,1.919067544349835,1.8843229354291569,0.1748580906013517,1
8514,y,Payg,0,20,51.463395,-0.164408,51.52876,-0.115717,2025-09-06T09:00,23.11419812483106,11.989684550294099,cost,2.0,8,5,8.012,1.5059527703875812,8.34338518090272,0.18796215306884437,0
8515,tourer extra-long,Payg,0,20,51.531326,-0.19661,51.467156,-0.098042,2025-09-06T08:20,19.017415728799556,13.799417807978944,time,2.0,8,5,9.873,1.8801396663052257,1.8262992722872138,0.19043245885801943,1
8516,se convertible,Member,1,20,51.450998,-0.142405,51.460365,-0.057133,2025-09-01T18:17,35.04936183775686,13.565502906430222,hybrid,2.0,8,5,5.999,1.070107425762941,6.21346900464839,0.1783809677884549,0
8517,EV6 Long Range AWD,Payg,0,20,51.512806,-0.041358,51.515092,-0.092115,2025-09-06T09:00,32.93787725721468,14.83350321537941,cost,2.0,8,5,3.522,0.6588936969967499,14.483499233468217,0.1870794142523424,0
8518,i5,Member,1,20,51.554195,-0.114244,51.456732,-0.038839,2025-09-07T17:26,23.66696590427343,13.27150170401542,time,2.0,8,5,12.029,2.1316321736650776,2.0790928400516013,0.17720776237967226,1
8519,5 E-Tech,Payg,0,20,51.507785,-0.054809,51.487278,-0.152054,2025-09-05T21:50,15.056947174856644,11.56547486624343,hybrid,2.0,8,5,7.107,1.409953912269121,1.393773219970597,0.19838946282103853,1
8520,#1 Pro+,Payg,0,20,51.506595,-0.240685,51.464877,-0.151145,2025-09-04T19:33,33.852847079765354,11.988259835273375,cost,2.0,8,5,7.743,1.516118925618348,13.552013752922447,0.19580510469047502,0
8521,i7,Member,1,20,51.52837,-0.047875,51.538166,-0.193645,2025-09-01T21:27,18.551840028114245,10.44856462008395,cost,2.0,8,5,10.142,1.81177989974102,8.255713262240768,0.17864128374492408,0
8522,etron sportback 55,Payg,0,20,51.496238,-0.20699,51.519607,-0.063341,2025-09-01T19:00,17.301914738882697,14.6186012916104,cost,2.0,8,5,10.276,1.9099429312701708,0.5366626894544595,0.1858644347285102,1
8523,etron 55,Payg,0,20,51.46927,-0.016549,51.550962,-0.241592,2025-09-04T11:25,21.36806200718039,10.643340113730963,time,2.0,8,5,18.03,3.3358923124345483,11.40207274987779,0.1850189857146172,0
8524,EQS,Member,1,20,51.4651,-0.022989,51.554831,-0.240823,2025-09-02T03:39,16.600960771729326,12.72851862038224,time,2.0,8,5,18.078,3.593919013716643,3.5114517813062576,0.19880069773850223,1
8525,mach-e,Member,1,20,51.448884,-0.021275,51.554297,-0.237761,2025-09-01T21:03,29.249386433203426,12.006975623087339,hybrid,2.0,8,5,19.025,3.4591419262899343,15.188594510822544,0.18182086340551562,0
8526,Enyaq Coupe,Payg,0,20,51.530902,-0.211102,51.461699,-0.138997,2025-09-07T21:28,12.865748977824927,10.671118065163688,hybrid,2.0,8,5,9.172,1.7139425339296706,1.6882172537067794,0.186866826638647,1
8527,long range,Member,1,20,51.516846,-0.091426,51.447191,-0.231709,2025-09-01T08:24,24.425025407241137,11.46496126812399,cost,2.0,8,5,12.424,2.4582275220464456,9.597573271408057,0.19786119784662312,0
8528,Ioniq,Payg,0,20,51.544903,-0.217523,51.443681,-0.013684,2025-09-07T11:26,20.955778530071996,13.167845079520625,cost,2.0,8,5,18.05,3.1566621842121068,2.9819587290926957,0.17488433153529676,1
8529,m,Member,1,20,51.491798,-0.112799,51.516246,-0.140232,2025-09-07T09:00,11.055301215651802,10.156257455554329,cost,2.0,8,5,3.316,0.618482307814129,0.6119001918214437,0.18651456809835015,1
8530,s sportback,Payg,0,20,51.534625,-0.034664,51.489161,-0.134203,2025-09-06T22:27,34.34272128667477,14.829947666756464,cost,2.0,8,5,8.544,1.4795660829471444,16.876488473163132,0.1731701876108549,0
8531,Q6 e-tron,Member,1,20,51.449622,-0.127328,51.505613,-0.134055,2025-09-01T19:28,26.855582858041288,14.545478089850253,hybrid,2.0,8,5,6.243,1.1769613749402872,11.673031960780607,0.18852496795455503,0
8532,gt quattro,Member,1,20,51.533989,-0.065149,51.508732,-0.065436,2025-09-04T18:49,18.93189869299524,10.423007231632514,time,2.0,8,5,2.808,0.5081651530533212,7.231324569482759,0.18097049610161015,0
8533,N°8 AWD Long Range,Payg,0,20,51.536123,-0.146742,51.494259,-0.037471,2025-09-07T18:07,31.26412566305023,14.34176774176945,time,2.0,8,5,8.879,1.7671792208128503,16.46035068914422,0.19902908219538804,0
8534,turbo s cross turismo,Payg,0,20,51.515682,-0.216256,51.541572,-0.03823,2025-09-06T09:00,30.70666587270396,11.642856092741233,time,2.0,8,5,12.647,2.307600397419563,15.957652077770977,0.1824622754344558,0
8535,E-Ulysse L2 50 kWh,Payg,0,20,51.473899,-0.125549,51.490046,-0.083163,2025-09-01T05:45,21.179279030263615,10.337522242628872,hybrid,2.0,8,5,3.441,0.5990286498234304,5.026367028229584,0.17408562912625122,0
8536,Born,Payg,0,20,51.473903,-0.068269,51.481055,-0.047632,2025-09-04T09:34,12.234357919850218,11.530564171459478,cost,2.0,8,5,1.636,0.31905271808236607,0.3124844242854888,0.19501999882785215,1
8537,4 electric,Payg,0,20,51.55316,-0.234421,51.457741,-0.023796,2025-09-06T09:00,35.931192661806435,14.044437471086425,hybrid,2.0,8,5,18.03,3.5091067933906546,20.78879779140605,0.19462600074268743,0
8538,EQV,Payg,0,20,51.525897,-0.086605,51.468411,-0.124146,2025-09-05T09:33,22.50868204115367,13.329157260839612,hybrid,2.0,8,5,6.9,1.3168359412453565,8.258807385180146,0.19084578858628354,0
8539,plus,Member,1,20,51.457741,-0.101549,51.507364,-0.03855,2025-09-01T21:42,17.302885370886266,11.192798003351944,cost,2.0,8,5,7.034,1.3537942664336098,5.1366158208424135,0.19246435405652684,0
8540,e-tech ev60 170hp,Payg,0,20,51.519276,-0.157353,51.509854,-0.20452,2025-09-03T14:14,14.597961621459445,13.59588238285121,time,2.0,8,5,3.428,0.6099833129871787,0.6010598878768125,0.17794145653068222,1
8541,Taycan,Payg,0,20,51.511313,-0.196903,51.514337,-0.242488,2025-09-03T19:39,14.360654810117627,13.539105572552696,cost,2.0,8,5,3.172,0.600337811100232,0.5838710891571083,0.18926160501268346,1
8542,Model S,Payg,0,20,51.488987,-0.059523,51.464704,-0.016527,2025-09-01T01:43,34.57516063370241,13.71430681753472,hybrid,2.0,8,5,4.02,0.6879851964673704,14.336288899196088,0.1711405961361618,0
8543,e-Traveller Standard 50 kWh,Payg,0,20,51.523273,-0.168008,51.543618,-0.148314,2025-09-03T19:29,33.63649142990917,12.703283338318698,hybrid,2.0,8,5,2.641,0.4645696061004075,10.463348492437289,0.17590670431670105,0
8544,E-Traveller,Payg,0,20,51.525659,-0.105683,51.502851,-0.1964,2025-09-03T20:51,26.25338821104406,14.094728260603516,cost,2.0,8,5,6.77,1.340245955798032,5.470127806513441,0.19796838342659262,0
8545,long range dual motor,Payg,0,20,51.479115,-0.182366,51.49922,-0.054399,2025-09-01T09:16,29.049516531595863,13.206811089784567,hybrid,2.0,8,5,9.138,1.75611396434224,11.89057730371916,0.19217705891247977,0
8546,coupe 85,Payg,0,20,51.520469,-0.036952,51.451388,-0.130757,2025-09-04T01:02,29.279826927574945,10.626996048721962,hybrid,2.0,8,5,10.059,1.7796400526943281,14.378538458840518,0.17692017622967773,0
8547,e-Jumpy Combi M 75 kWh,Member,1,20,51.519421,-0.088153,51.480897,-0.014089,2025-09-03T19:21,27.200371572255584,14.051279938776675,hybrid,2.0,8,5,6.681,1.158094512632351,8.941975279948679,0.17334149268557866,0
8548,mach-e sr rwd,Payg,0,20,51.464371,-0.011131,51.555381,-0.233585,2025-09-02T07:36,26.95846532078143,11.618840525222332,time,2.0,8,5,18.423,3.656368287984372,10.390769653182295,0.19846758334605505,0
8549,long range dual motor,Member,1,20,51.521291,-0.20464,51.49183,-0.171793,2025-09-03T15:30,34.86465229441768,13.525173590986467,cost,2.0,8,5,3.987,0.6912087667374526,16.32934022523429,0.173365629981804,0
8550,mach-e,Member,1,20,51.472114,-0.013944,51.484479,-0.055566,2025-09-01T00:55,18.826383532159134,13.37565853045903,hybrid,2.0,8,5,3.194,0.5676124520038874,4.790581640383093,0.17771210144141747,0
8551,Tavascan,Payg,0,20,51.468356,-0.103855,51.495902,-0.051808,2025-09-06T09:00,12.727279576761658,11.67956260518355,hybrid,2.0,8,5,4.73,0.8300157636066231,0.8061600031309333,0.17547901978998373,1
8552,250,Member,1,20,51.512576,-0.085883,51.55445,-0.045252,2025-09-01T18:28,27.869053629822012,10.808418292443411,hybrid,2.0,8,5,5.439,0.9258478715765883,11.34481170189158,0.17022391461235306,0
8553,compact,Member,1,20,51.542703,-0.080081,51.487119,-0.11035,2025-09-06T16:57,29.541358888781183,13.474790439701788,hybrid,2.0,8,5,6.526,1.1709213060729151,7.444931013728339,0.17942404322294134,0
8554,Kona,Payg,0,20,51.482638,-0.213414,51.478788,-0.121537,2025-09-06T03:09,17.404253718464894,14.24511676539705,time,2.0,8,5,6.377,1.2704601599255592,1.2390381296447905,0.19922536614796288,1
8555,se,Member,1,20,51.456306,-0.232076,51.537363,-0.073567,2025-09-06T09:00,22.239452888339095,14.191156584672676,time,2.0,8,5,14.2,2.5596508082747857,2.330323700996224,0.1802570991742807,1
8556,EV6 GT,Payg,0,20,51.472472,-0.110767,51.533007,-0.073713,2025-09-06T09:00,28.8376254924687,13.13252420933183,time,2.0,8,5,7.203,1.3334852414041913,12.56069630640537,0.18512914638403322,0
8557,e-motion,Payg,0,20,51.465925,-0.177783,51.502903,-0.152654,2025-09-07T09:57,23.02434227710046,11.137036348673924,time,2.0,8,5,4.465,0.8589680982563227,6.712831583111457,0.19237807351765346,0
8558,EV4 Hatchback Standard Range,Member,1,20,51.534418,-0.036291,51.507929,-0.137099,2025-09-04T21:03,31.45055261902977,11.581049836514756,time,2.0,8,5,7.571,1.4122368235852525,10.939711792107254,0.1865324030623765,0
8559,long range 2wd,Member,1,20,51.47432,-0.013989,51.554296,-0.241892,2025-09-05T04:07,32.51623238262829,13.773138404696883,hybrid,2.0,8,5,18.105,3.4817317272509944,13.882871773264348,0.1923077452223692,0
8560,Leaf,Payg,0,20,51.468404,-0.226671,51.505872,-0.026305,2025-09-06T09:32,18.927242509514535,12.054269648534639,hybrid,2.0,8,5,14.485,2.7499638665221884,2.680946860665917,0.18984907604571546,1
8561,450e,Payg,0,20,51.546152,-0.077734,51.54434,-0.138042,2025-09-01T07:49,28.999776385651415,13.662487092340903,time,2.0,8,5,4.175,0.7859725186306266,9.80197953601285,0.18825689068997045,0
8562,e-5008 73 kWh,Member,1,20,51.463734,-0.179519,51.548431,-0.06884,2025-09-06T09:00,26.416471186594627,11.547249962965628,hybrid,2.0,8,5,12.14,2.3004021320065178,10.85602338835522,0.18948946721635238,0
8563,Born 170 kW - 58 kWh,Payg,0,20,51.509687,-0.20015,51.511441,-0.056758,2025-09-06T09:00,13.873164304532835,10.03159123268366,hybrid,2.0,8,5,9.925,1.9252011888087994,0.7683146143698352,0.19397493086234754,1
8564,mach-e er rwd,Payg,0,20,51.507496,-0.066412,51.532711,-0.10066,2025-09-07T09:00,23.52928759865794,13.017450323281622,time,2.0,8,5,3.671,0.7022833783094456,9.255422439128957,0.19130574184403315,0
8565,600e,Payg,0,20,51.494345,-0.163905,51.512626,-0.092486,2025-09-04T08:50,23.802207140515996,13.004581775527004,cost,2.0,8,5,5.345,1.0356111085350774,5.482981254381937,0.19375324762115576,0
8566,x dual motor,Member,1,20,51.508124,-0.105537,51.500665,-0.176048,2025-09-02T07:54,17.341829337224482,13.137773413899982,cost,2.0,8,5,4.95,0.8631212492851046,0.8408111846649,0.17436792914850596,1
8567,Taycan,Payg,0,20,51.512422,-0.098464,51.479223,-0.105714,2025-09-01T15:19,31.04654264599958,11.34092817884241,time,2.0,8,5,3.725,0.7089800396304029,14.035928901168093,0.19033021198131622,0
8568,Focus electric,Payg,0,20,51.459699,-0.126035,51.537536,-0.140056,2025-09-01T17:30,17.20806415190988,14.055354751557944,cost,2.0,8,5,8.709,1.6730917150332922,1.0553279887493847,0.192110657369766,1
8569,long range 2wd,Payg,0,20,51.545247,-0.099005,51.463845,-0.01258,2025-09-06T09:00,22.032838534440586,12.437334194151827,cost,2.0,8,5,10.849,1.9419600747847447,1.9191008680577517,0.17899899297490504,1
8570,electric,Payg,0,20,51.516258,-0.124435,51.518386,-0.165667,2025-09-13T09:00,16.592161667203285,13.811939544924236,cost,2.0,8,5,2.863,0.5618274466884596,0.5560444244558098,0.1962373198352985,1
8571,E-HS9 84 kWh,Member,1,20,51.554059,-0.110381,51.475658,-0.064907,2025-09-06T13:11,15.168011709910152,13.055467321881324,time,2.0,8,5,9.268,1.6602820141822832,1.6160964568420533,0.17914134809908103,1
8572,99,Payg,0,20,51.511255,-0.1465,51.517091,-0.122878,2025-09-02T08:08,13.61026220982726,12.080354074011604,cost,2.0,8,5,1.759,0.3118970209394977,0.30598162716313126,0.17731496358129492,1
8573,Model S,Payg,0,20,51.471711,-0.08036,51.486697,-0.099551,2025-09-07T21:28,33.159943345585944,13.39813423320306,time,2.0,8,5,2.131,0.4177034994136691,13.59539275046341,0.19601290446441536,0
8574,amg 43,Payg,0,20,51.500712,-0.103668,51.460587,-0.217215,2025-09-07T09:00,22.039558760391802,12.874886780060278,cost,2.0,8,5,9.041,1.6039691906923186,8.306702688555806,0.1774105951434928,0
8575,coupe 85x,Payg,0,20,51.456812,-0.189655,51.529475,-0.102848,2025-09-07T09:00,28.082486339399807,12.553555666989435,time,2.0,8,5,10.07,1.837423293900647,11.961258394851473,0.18246507387295402,0
8576,fortwo coupe,Payg,0,20,51.470606,-0.13794,51.490624,-0.173757,2025-09-05T14:46,16.208174918101786,13.242802629596534,cost,2.0,8,5,3.333,0.6033986037753816,0.5930744577010504,0.18103768490110458,1
8577,Spring Electric 45,Payg,0,20,51.496855,-0.025038,51.550798,-0.21106,2025-09-06T17:57,21.460568221977752,10.429694881834648,hybrid,2.0,8,5,14.199,2.7963773945551473,2.757718335035777,0.19694185467674818,1
8578,4 electric,Payg,0,20,51.455049,-0.013043,51.535829,-0.238727,2025-09-03T20:55,26.167311980850805,14.551305446777144,time,2.0,8,5,18.022,3.3098677542627706,11.042099979793761,0.18365707214863894,0
8579,Elroq,Payg,0,20,51.510451,-0.087878,51.541886,-0.0553,2025-09-13T09:00,23.322247545405528,11.675410230411803,hybrid,2.0,8,5,4.159,0.7936589256073688,6.059251597800463,0.19082926799888647,0
8580,3 long range rwd,Payg,0,20,51.502018,-0.191401,51.490863,-0.163058,2025-09-02T16:34,31.17637372643136,11.123464817935147,hybrid,2.0,8,5,2.321,0.4498589289303499,15.033388927530583,0.19382116713931488,0
8581,50kwh,Payg,0,20,51.49148,-0.219193,51.483267,-0.209583,2025-09-07T09:00,24.135305377243885,13.858981788380891,cost,2.0,8,5,1.13,0.21338593138732928,4.760437467921939,0.1888371074224153,0
8582,sport turismo,Payg,0,20,51.506452,-0.237262,51.555033,-0.042331,2025-09-03T09:46,15.13037224550775,11.156109435462591,time,2.0,8,5,14.526,2.8806631884800313,2.8256571847244145,0.19831083494974744,1
8583,premium,Member,1,20,51.501769,-0.151514,51.498276,-0.167584,2025-09-05T05:38,25.373460666590645,14.978848116005299,cost,2.0,8,5,1.178,0.22862061608390732,7.690316207833063,0.19407522587768025,0
8584,touring long range,Payg,0,20,51.470829,-0.082089,51.482445,-0.215017,2025-09-06T05:04,20.34763063630891,12.102462707817214,time,2.0,8,5,9.296,1.6919296243259658,1.6490335856983394,0.1820061988302459,1
8585,Taycan,Payg,0,20,51.543994,-0.073618,51.506838,-0.10903,2025-09-03T17:24,22.98796514679141,11.483122043315717,time,2.0,8,5,4.803,0.9535124784949995,8.165531242394664,0.1985243552977305,0
8586,x long range plus,Member,1,20,51.454066,-0.127291,51.498701,-0.104249,2025-09-07T09:00,26.95225905523123,10.310325363130367,hybrid,2.0,8,5,5.213,0.968248258175304,16.290954521817216,0.18573724499814004,0
8587,Born 170 kW - 59 kWh,Member,1,20,51.498798,-0.16136,51.539283,-0.144656,2025-09-06T09:00,11.52833508111062,10.2090208868191,time,2.0,8,5,4.648,0.7933081819114364,0.778543059056731,0.1706773196883469,1
8588,Enyaq 60,Payg,0,20,51.455242,-0.119347,51.542395,-0.067325,2025-09-07T16:25,24.130926407786504,10.47570280570184,cost,2.0,8,5,10.338,1.8381005185515493,8.064016001116473,0.17780039838958692,0
8589,long range dual motor,Payg,0,20,51.483345,-0.221783,51.527455,-0.07695,2025-09-05T17:32,29.31167587762866,10.02516414406056,cost,2.0,8,5,11.16,2.105355065740077,14.455226748521211,0.188651887611118,0
8590,ë-C4,Payg,0,20,51.496715,-0.161591,51.490504,-0.084009,2025-09-03T03:32,24.2214405636347,11.635449897029702,hybrid,2.0,8,5,5.415,0.9460245808826049,5.822780469471843,0.17470444706973312,0
8591,Model S,Payg,0,20,51.497607,-0.077904,51.491907,-0.064096,2025-09-02T23:39,12.609937590144028,11.55227200050403,time,2.0,8,5,1.147,0.21508778142477517,0.21153311792799984,0.18752204134679612,1
8592,Born 170 kW - 77 kWh,Member,1,20,51.51816,-0.165988,51.510903,-0.030297,2025-09-05T17:52,27.72659687085215,12.150458727192946,hybrid,2.0,8,5,9.424,1.7043109928667848,11.993626370617585,0.1808479406692259,0
8593,GranCabrio Folgore,Payg,0,20,51.486928,-0.114685,51.458599,-0.124826,2025-09-02T08:07,27.95820590999554,11.16461461620549,cost,2.0,8,5,3.227,0.6003238583244415,13.948559356959736,0.18603156440174823,0
8594,e-Berlingo M 50 kWh,Member,1,20,51.475972,-0.152133,51.519257,-0.087668,2025-09-05T19:56,12.507339238220515,10.313705789720599,time,2.0,8,5,6.563,1.1160791387977649,1.0972915366846987,0.1700562454361976,1
8595,e-SpaceTourer XS 50 kWh,Payg,0,20,51.491194,-0.051967,51.506555,-0.228287,2025-09-01T08:36,22.149540599898238,10.355812639764745,cost,2.0,8,5,12.324,2.4087583432481114,2.3587455920266986,0.19545264064006096,1
8596,Model X,Payg,0,20,51.547335,-0.035332,51.448394,-0.2414,2025-09-06T09:00,21.234101386366007,10.910731876525915,hybrid,2.0,8,5,18.015,3.2581526298682846,7.734385673776094,0.18085776463326586,0
8597,etron sportback 50,Payg,0,20,51.535731,-0.140141,51.514613,-0.028365,2025-09-07T09:00,21.402123404952988,11.582947634345572,hybrid,2.0,8,5,8.082,1.4079228139750326,8.736260957048996,0.1742047530283386,0
