chargeDeviceID,connector_type,rated_power_kW,charge_method,status
197559967b14279a504f8f1018607491,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
fba5dc5886ffca911f1ffaec1e7a231f,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
725ffa16b9f137c54b9336c2422dfcee,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
307e6e93ecc3ec895a135e426c907cc3,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
ca2e20a0917dd9fc0acbccd70ff2e74b,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
388ce397608c1464658db1f65a09af11,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
9b6a747d73af015e524040137a2ae9b9,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
330e1029061501db08c7bf7e9b37a9a2,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
07bd669a6cb655dea68e085d3776ce74,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
e0e9ac104fdeb3454b73430f773d56cd,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
82f4584fe9426c4a126f91b7c9ee074f,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
60598e1e451acc1e345b2404f477b9ad,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
e1b5dc4f5b210e07b8af33f53d898757,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
d012e88d4118d27a1851347c78781792,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
15ae5e8f8c6126235d9b473718aaaa24,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
ec8b57df2677669b6711b89585fbab7e,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
3d460bd503d97397181b6bfcd599fabf,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
057af595bc489767589b16b83fb34814,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
4723291df294add10bb83d1384f5b768,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
f1838e96517c1a67b55ac4712dd9e6dc,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
cd58ed1304bf4f9ea2e7ae14ca5d7b77,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
0a524941f56d7f4a7882eb54e8e472e8,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
920e558eec7b9ba7fd45d7fa420b7055,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
a454072bbbaf08c33eeef1186cd86aff,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
831e914ffc2fc4484382d558baf17ebc,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
e5b8a279cf6f57a64bef77259348e714,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
94b04f35f438eed9f9c06fae1b05051a,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
523214a6917368716293fedf901a3c5b,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
ba0ea568e42fafa2f82f6da07832fb37,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
8084969c2863a07246992a4931f88303,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
814a827b74482a16511fe0e8cec210c0,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
f7e4c237463a45563e949343b1340770,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
c25a3da4142cc3b91d6cd55f4e8252f6,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
bb12346c622e3410f3b69a1f6ee3c479,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
c411121a90213e19484e42713b89f5bd,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
5118cf43025d0a1446b9171f22bdda0b,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
92335e80aa7fa6b5b709a273f8294cfe,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
7cafa4a3aa6ae67880a614a6ee14161f,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
e5257c6091a15faa700a73edcd57ae2e,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
3f2c104dbee45d111ba3df4a0e0a0810,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
78d4ca251e7fbf3ed003e5a73ac56fbc,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
32c7c0d75d714d975a6255d352b3359a,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
beb5ad322e679d0a6045c6cfc56e8b92,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
c1670bda90b9a06961d7c724a6ed8c1c,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
3d143e7914657682aa289670b0d223a3,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
f23f62e4972837a3759da26533452b78,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
4b883095e08b1ca499906af10f0eea3e,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
06de2e7ac5d331f99453c713e1dff9d7,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
4f18f99fa9e33ef04418d901825bc4f1,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
5c955699dcfc97ae733976a0fe750b8e,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
08cd392ff8a58c34ed3df2d77ce13066,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
8d60edec6f314d7e58dd68ade8e486f9,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
cbb17d156992c352039cdc7374e915a6,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
f15e9d637263461b77a7b1754deb9327,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
99e17fbe90095024e6c982c85d43d150,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
8f81fa8534d98e0f3bbaf3bda5a1c6c5,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
ff5e549c006ae2257f338edca5c77ab5,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
e9da9f97fbe39e61f768b34fa06191fa,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
61cab6aad07bdf5cccea972983769f00,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
58e5d1e17c30c1d3ff2effb20249bc37,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
766dca1027b908c589daada91bf931d1,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
2704e83e27dd291b0ca75543c66f4d72,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
c1340d06be419cfe28c625cc8f4cebce,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
0f250f13790e7805e9497eafb6e9812f,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
e653c5c67349c54ce3c8c95362b02d6d,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
9d678e20f4a45c137a0492034506d432,Type 2 Mennekes (IEC62196),3.7,Single Phase AC,In service
83f479b6124ded774a5a630af83fec82,Type 2 Mennekes (IEC62196),3.7,Single Phase AC,In service
8464a0f970beb771d57482652711e58b,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
99d6b33240ff7607f85a39ff714348eb,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
bbc5f90e4d353f90d55af13ea573108d,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
ba7d5555e47c74aa0e9f36d34846010a,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
75ec594ae4b86ce7094cd17c7000683a,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
1c5f63fd30fe543aa8ddbd4c32e43e05,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
2f0bc2cc1c460c362596133c281ce862,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
ff9d9db2e2f29b4954cd979cb56c138a,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
f370487187d23b44e5c73db8ba44220d,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
1c1636beb8f6c72656e5b30009800d79,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
1fcdbdd2155862298ecfaf38ea12c419,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
3298e6ebd00f081d391a600ab4c5fb61,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
055e1e5b7050109e8823a3995be15df7,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
0f22a1a20d95694c83cfac65d6b6140c,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
7656b560c7e180f8e0d84ca82ac0d8b7,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
8a7993941267c8384c6db1e96569ef81,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
7eba5642ed19c1b1053bf5f9eb73a7ad,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
cad0c24fadee142770f3cae638c3241c,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
64c9541027367f2deffdd2c7981a7f35,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
6996b1b46b985e1e04a097db394d2542,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
2ff2b07ae7f6a600db9d522db53b1b38,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
d48d6edb5f4c7e3a02e24619a8ec4ddd,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
e9c8c60ad2e49e614cd626b8d717940a,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
c8ce918445f078aa6c4d6295f7767e64,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
c01eb786b743fd9011dbbd689fffb97c,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
7d2a8dce171816d948e7d3fa966e8665,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
820dff345f27e228b203e465439df696,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
47e850a0548bd7ef7b88812cf3ccb944,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
7127dcb1c3c4edc3b426fa2459ec505b,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
7aea3a7b74ad7524e70b23f226728330,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
b1305732e016ad5c534f8371d76c092b,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
10947a864870d743135d035699674b01,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
adde17a6531f65278decfb276069024d,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
65387ef676fb3ac8535b7819820b7794,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
a30bc28cc32c2a011b3a018784d94ccd,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
428c5d12dd2823b8f42336fe1bf1725a,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
4394b6d78f739314fec2b4be2cdb6a7f,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
b515f2b424073331bc04226a49ed377f,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
cb3269bd70f4e3b8760089b5ccc258f7,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
4b4c5bd18a041ded432a3e5819027f0d,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
fc413d391e15a348ec5e87b2288d8b37,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
4799329790e965902d1fca34a2879bd7,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
16037cb157b41f116b39adcae9797304,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
2eb8ed30067f5f0943b2a981cacc1158,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
0458093bfa16466e16f188addcd47eb9,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
a08e49ee97fcf9005df583bc0bbcfb6b,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
e1fc26a3bdfef6640d7113888e0e25d1,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
9b0cfa293de209347370ccc5a3b68c1f,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
7a50809af6318eb8f87fa97683047cc7,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
3ecccc07e420c95c978bab9cc91480dc,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
15db078b332c6c3e9113d913ab0e4391,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
5748a2e0d4f5a1ea875fdd627ec6c94c,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
f7ca5c7171a93dcf62615d0e70577f43,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
0dbd6c306c8fbe127560455e77b79956,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
52350ebaa222986b059be81faaaf9ced,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
3f139754ab9de61afa67a38155def71a,Type 2 Mennekes (IEC62196),4.8,Single Phase AC,In service
06d21622113fe316c84011bcd9e913fd,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
e9862e7f9bd8f6398b7b3ab95c0e2fc4,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
ddf618364447f95be29620f316868bd6,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
9cbfdc7329c5b79cebc290cae70cac40,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
c4692924870a822be3f31684e88cc0f8,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
0cdf01fdac4040de7350a365791265f4,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
d85ed72d50b2ea0c738a6d181ea5749c,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
1edac48f7636d60fad1873fc78ea068b,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
8cdc9e294680a5a85de95c783816974e,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
b46c8254223cfec3c1b5357eca58da29,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
8f86b68f99f724ea46381f3bf012f6fc,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
5fcddc3806b1b2afa37a63c313a0b101,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
aa39020baa56973363d0e17e0370a2c2,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
4c883bb3fd82099c8817b0063a78be5f,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
c6077444c84d7b88aa04b0296155a9e6,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
266ba120ffc4a7541f547c680a802dd8,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
99f9fb9d2a917b8688d55622155c4984,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
9782bb9642ce588f013e164b12f1208b,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
9c5a1130751b3f12f21c0957cf57a4bc,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
c2105b7a70849d363d9b5548eab739b1,Type 2 Mennekes (IEC62196),3.7,Single Phase AC,In service
f3e0518af0f6c876239da5f75c03baa3,Type 2 Mennekes (IEC62196),3.7,Single Phase AC,In service
2bb06904fb6a13caca27ee6691fd80fc,Type 2 Mennekes (IEC62196),3.7,Single Phase AC,In service
b8b4e76f95244351dc227f0c7cd26ed6,Type 2 Mennekes (IEC62196),3.7,Single Phase AC,In service
f386ec0475db6270613db002e5168828,Type 2 Mennekes (IEC62196),3.7,Single Phase AC,In service
fa50869f5ffdc06ea233a7177c6b4af0,Type 2 Mennekes (IEC62196),3.7,Single Phase AC,In service
f0a49adaf65eaad1d77fdefa48c3d8f1,Type 2 Mennekes (IEC62196),3.7,Single Phase AC,In service
c1b208ffd661c5aa238813685a2edc38,Type 2 Mennekes (IEC62196),3.7,Single Phase AC,In service
e939d0b700e0a09fe2b8c2c9e31ef0e3,Type 2 Mennekes (IEC62196),3.7,Single Phase AC,In service
6ebfc58a6a2b3a478f4aa20a75987e4e,Type 2 Mennekes (IEC62196),3.7,Single Phase AC,In service
604cd803586d40e36a15c53a230c93ec,Type 2 Mennekes (IEC62196),3.7,Single Phase AC,In service
59dfd4106ab71d11b48a4246ba153331,Type 2 Mennekes (IEC62196),3.7,Single Phase AC,In service
0bc2cbe0ff7eb8acf80f0355eca382a5,Type 2 Mennekes (IEC62196),3.7,Single Phase AC,In service
882efc2c4b0116f20ce17fa84f792161,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
e3d0d96acd90617a0d25437e3b841912,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
8b6c15aa9f1b8e1a03d945de8e6df087,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
b420d1680d69c8084372d9af8675adcd,Type 2 Mennekes (IEC62196),3.7,Single Phase AC,In service
04d046bcfcd0f607373abdcc76359a5a,Type 2 Mennekes (IEC62196),3.7,Single Phase AC,In service
f839f8e855486b52f72d40cbbd80b5fd,Type 2 Mennekes (IEC62196),3.7,Single Phase AC,In service
3c306a0d8b9f75e320b7f1d60e29f444,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
73d66a6a344a15201f9a15107723c9e6,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
ecea825887707c86cb71ca23ff8ce5d7,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
7b39269064b0efcd4759ea253d98334e,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
4807deb17c3c4d4b91cbe2abc13476b3,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
a5636ad8b544be8dae96810fd84a7486,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
691f008d42e361433415db5a7773d697,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
b48c1c0f8839dc8ea4fe05a0f8a4ccc1,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
b31d0445fa2b001962dbe719556cb6e9,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
29850e72260ab7785d008f40ec7bd8ce,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
ccc2cbb430392ace8ac9b9d142eafc4b,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
60d1f51c17418bb12b9bf94d289c7204,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
d9f595a3b55bdedafbb026f3ec52c9b3,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
d392a7afe9d8d59134be5e2cd5c05836,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
fac9dc4159e2cd32ebb95bd18a906fd8,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
7e12559901c64217bc473cdcd28d2e63,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
6309ff4befccf8ba77b16141fab763c6,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
42daed3b750cc5c6270636fddee0486d,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
cd15b89a994950965eaacb230b62af1e,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
6cc48f8cb87f9825ce98507829188ce6,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
029b11c359457f2b48fb231a1fd6aaa9,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
b2947bf9e562e082dea757de204be1b5,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
b790dce90e98e0e4a03f898d38e3e5da,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
d9414497baa0c0b9db57b3ca46f5f81b,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
fc1a02cda5fa6f270ff844009fd5d39c,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
7c969755600b4ac5f713103a40236ee5,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
34888e5c55cba479dc82a6a78b942189,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
947d9205ac7e472840fc7010d4827d44,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
6001c7e725312910dbaaa237eaefe6a4,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
3d999d10f515e52559fceeefef748caa,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
5063f6fab55ad95b760b9fabe440b959,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
e1ceb37c68f1c44cfd1ed7aea3a4e0d0,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
84108075b9b22690df80a55ba72dc816,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
821b078ba6683e03aec5fa643aa21d91,Type 2 Mennekes (IEC62196),3.7,Single Phase AC,In service
9cac40fa035baebb77e82ab1e147c5b4,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
b8fb0ca57132590369346de4494cb296,Type 2 Mennekes (IEC62196),3.7,Single Phase AC,In service
f9aed95b96ea36f0947c6d83f84d4b8c,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
16ab689d1427acc0436d0e9239206835,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
7d9b976bc54c92359b6036cd2edf6f69,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
c08e8ccb849e9c048f2c10393009642d,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
fce48906e10a2e0c0ec2b17ae2638b8f,Type 2 Mennekes (IEC62196),3.7,Single Phase AC,In service
c494fcbfc764f265476d1c72efc9d8e3,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
8c632a8ca8c197ffaf596ed2c7383069,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
7683c3fd9a1a5a618a8575c66e849743,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
46bfd525375c3138421c78c3a5acb728,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
0384e59d348a9248f08a2627cdf43741,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
633e8b23304a7316d31be05def309a93,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
17b9e0e47a3efcc2c7e084a4bae8c072,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
5921cdc033c5e79be46f4a9f8947ea67,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
3bede467a88bd5e3521e561fada02224,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
7bf02586d48733663a79ac006c863dd8,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
2a591153683719120f5c20ad582712ed,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
818efb7d312c7baa2a0af45c3c959837,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
f116882382eccb9160b431a2b7f2eb82,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
e3d524ef40550c4ae9bc5cc210d52d8c,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
fffc797556611242e316e22cd5743f3d,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
a8a0445b28cc07cdd92c0084b86b78a6,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
599ee36d3089538ad1d6a699a8845031,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
66310d3f19db17c27c61b4fdb928b35a,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
40835b1bf6d8ec542652d9f81206496b,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
595d1ae51843af30c3d851462d952963,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
a37d2fc7077b5f0d0eb082e7168654c0,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
9d7929981ee34fdd2d0096997655d721,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
fff8406e7b47fcdfea71e0e12b74b0ec,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
9da69292e584b8204f05c2be827c0347,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
5eefa7fed359bf174d3cd47b525f9759,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
953517bd02071271b4adc34bac8e7c0c,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
7259588c44c3425263b58a90ca7261f2,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
b271d2f0d75d98118ea0c809adf44541,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
423baa07343c710e5b92d18010c3fd38,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
b8207b53c4a290e62db671bc7e540026,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
4b109baf45de0e6f4ef421047eaea285,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
c007b5bc043132785572efbfb3913672,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
933e714a4cc37c3ac12d4edc277f8f98,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
adbfade8b27e3e1a6cf5301c4439f956,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
5d50b16b8e1c77c4bf141c037a96a994,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
347d11cad4711bf3d6af09d8b7965731,Type 2 Mennekes (IEC62196),5.0,Single Phase AC,In service
